ID,Drug1,Drug2,Cell line,ZIP
344547,89,602,17,-9.9
344550,89,602,20,-7.29
344551,89,602,23,-6.23
344554,89,602,24,-7.73
344555,89,602,25,0.62
344557,89,602,27,0.12
344558,89,602,29,-8.05
344559,89,602,32,-7.54
344732,188,283,14,-0.2
344733,188,283,15,-1.67
344737,188,283,13,0.11
344738,188,283,11,0.29
344739,188,283,12,0.72
344740,188,283,10,-4.85
344742,188,283,6,-3.05
344743,188,283,7,-0.51
344744,188,283,0,-1.16
344745,188,283,5,-2.61
344748,188,283,29,-2.19
344749,188,283,32,3.86
344751,188,283,27,-0.99
344752,188,283,24,-0.19
344753,188,283,25,3.66
344756,188,283,20,-0.38
344757,188,283,23,2.78
344760,188,283,16,1.4
344761,188,283,17,-2.13
344762,188,283,26,-1.74
344764,188,283,19,-1.87
344767,188,283,8,5.3
344768,188,283,22,-1.97
344770,188,283,42,-0.88
344771,188,283,43,-1.9
344772,188,283,38,-1.05
344777,188,283,36,-1.9
344779,188,283,34,0.5
344781,188,283,21,-1.9
344783,188,283,9,2.14
344784,188,283,33,0.08
344785,188,283,37,-3.51
344786,188,283,30,-1.11
344788,188,283,35,-0.15
344789,188,283,28,-2.13
344792,401,583,32,-2.39
344793,401,583,29,1.89
344794,401,583,27,-0.29
344796,401,583,25,3.32
344797,401,583,24,1.96
344800,401,583,23,-1.72
344801,401,583,20,0.13
344804,401,583,17,9.28
344805,401,583,16,-1.61
344808,401,583,15,0.11
344809,401,583,14,1.12
344812,401,583,13,-0.71
344814,401,583,12,1.61
344815,401,583,11,0.45
344817,401,583,10,-6.12
344818,401,583,7,-3.16
344819,401,583,6,-0.78
344820,401,583,5,0.12
344821,401,583,0,0.22
344822,401,583,34,1.62
344824,401,583,21,0.86
344826,401,583,9,-3.5
344828,401,583,37,-0.16
344829,401,583,33,1.96
344831,401,583,30,-0.77
344832,401,583,35,-1.37
344834,401,583,26,-1.97
344836,401,583,19,3.1
344837,401,583,8,0.99
344840,401,583,22,0.17
344841,401,583,43,3.21
344842,401,583,42,-3.51
344844,401,583,38,0.89
344847,401,583,36,-1.23
344967,281,283,29,15.87
344970,281,283,25,-0.98
344971,281,283,24,-2.38
344972,281,283,27,4.35
344974,281,283,23,4.59
344975,281,283,20,0.01
344978,281,283,17,-6.49
344979,281,283,16,2.01
344982,281,283,15,-1.42
344983,281,283,14,0.01
344986,281,283,13,5.01
344991,281,283,10,3.35
344992,281,283,12,-0.05
344993,281,283,11,-3.62
344994,281,283,5,0.46
344995,281,283,0,-2.35
344996,281,283,7,-3.77
344997,281,283,6,3.63
344998,281,283,21,-7.25
345000,281,283,34,-3.88
345002,281,283,37,1.43
345003,281,283,33,-2.02
345004,281,283,9,-2.59
345006,281,283,28,-4.45
345007,281,283,35,-2.99
345009,281,283,30,2.03
345011,281,283,19,-3.16
345013,281,283,26,-0.16
345015,281,283,22,4.02
345016,281,283,8,-4.41
345019,281,283,38,-3.29
345020,281,283,43,-3.19
345021,281,283,42,1.7
345022,281,283,36,1.59
345086,73,583,34,-4.92
345088,73,583,21,-4.1
345091,73,583,30,-6.4
345092,73,583,35,-8.67
345093,73,583,9,-12.52
345095,73,583,37,-9.89
345096,73,583,33,-3.49
345097,73,583,8,-8.41
345100,73,583,22,-3.03
345102,73,583,26,-7.83
345104,73,583,19,-6.52
345107,73,583,36,-3.85
345109,73,583,43,-3.19
345110,73,583,42,-13.39
345112,73,583,38,-3.97
345113,73,583,27,-0.24
345115,73,583,25,1.46
345116,73,583,24,2.79
345119,73,583,32,-4.06
345120,73,583,29,-9.03
345123,73,583,17,-3.16
345124,73,583,16,-7.36
345127,73,583,23,-2.92
345128,73,583,20,-9.16
345131,73,583,13,-10.02
345135,73,583,15,-10.16
345136,73,583,14,-1.3
345137,73,583,7,-2.69
345138,73,583,6,-1.87
345139,73,583,5,-5.65
345140,73,583,0,-14.18
345141,73,583,12,-4.26
345142,73,583,11,-9.91
345144,73,583,10,-7.94
345205,600,526,9,-4.48
345206,600,526,33,-2.6
345207,600,526,37,-6.31
345208,600,526,30,-11.86
345210,600,526,35,-1.05
345211,600,526,28,-10.1
345213,600,526,34,-7.59
345215,600,526,21,-5.79
345216,600,526,42,-2.15
345217,600,526,43,-1.27
345218,600,526,38,0.44
345223,600,526,36,0.81
345224,600,526,26,-3.94
345226,600,526,19,0.5
345229,600,526,8,-7.28
345230,600,526,22,-1.2
345234,600,526,20,0.48
345235,600,526,23,-2.21
345238,600,526,16,-0.39
345239,600,526,17,-7.27
345242,600,526,29,-10.72
345243,600,526,32,-3.47
345245,600,526,27,-6.13
345246,600,526,24,0.35
345247,600,526,25,-2.46
345248,600,526,11,-3.26
345249,600,526,12,-5.36
345250,600,526,10,-3.56
345252,600,526,6,-2.86
345253,600,526,7,6.58
345254,600,526,0,2.85
345255,600,526,5,2.14
345258,600,526,14,-5.97
345259,600,526,15,-0.22
345263,600,526,13,-3.97
345323,89,283,7,-1.09
345324,89,283,6,1.77
345325,89,283,5,-0.92
345326,89,283,0,-5.12
345327,89,283,12,3.67
345328,89,283,11,-3.84
345330,89,283,10,0.74
345333,89,283,13,-0.91
345337,89,283,15,-6.5
345338,89,283,14,-1.4
345341,89,283,17,3.71
345342,89,283,16,4.74
345345,89,283,23,0.39
345346,89,283,20,0.19
345347,89,283,27,-0.36
345349,89,283,25,4.31
345350,89,283,24,-4.47
345353,89,283,32,7.83
345354,89,283,29,-5.9
345357,89,283,36,-3.18
345359,89,283,43,-0.82
345360,89,283,42,-3.92
345362,89,283,38,4.68
345363,89,283,8,5.34
345366,89,283,22,-0.16
345368,89,283,26,3.55
345370,89,283,19,-4.56
345372,89,283,30,-2.71
345373,89,283,28,6.9
345374,89,283,35,-4.37
345375,89,283,9,0.5
345377,89,283,37,-3.56
345378,89,283,33,0.76
345379,89,283,34,-2.68
345381,89,283,21,-4.18
345385,188,358,15,0
345386,188,358,14,2.79
345389,188,358,13,-0.48
345391,188,358,12,4.28
345392,188,358,11,2.28
345394,188,358,10,-5.22
345395,188,358,7,8.8
345396,188,358,6,0.53
345397,188,358,5,-0.49
345398,188,358,0,0.91
345401,188,358,32,-3.5
345402,188,358,29,4.76
345403,188,358,27,-1.07
345405,188,358,25,-1.65
345406,188,358,24,-4.42
345409,188,358,23,0.61
345410,188,358,20,-8.95
345413,188,358,17,-0.12
345414,188,358,16,7.39
345416,188,358,26,2.39
345418,188,358,19,-5.66
345419,188,358,8,3.56
345422,188,358,22,6.89
345423,188,358,43,1.33
345424,188,358,42,-1.01
345426,188,358,38,7.74
345429,188,358,36,-2.82
345431,188,358,34,-5.7
345433,188,358,21,-6.13
345435,188,358,9,-1.01
345437,188,358,37,-9.42
345438,188,358,33,2.58
345440,188,358,30,-7.47
345441,188,358,28,-6.35
345442,188,358,35,3.05
345443,510,583,13,-4.25
345447,510,583,15,-2.84
345448,510,583,14,-1.75
345451,510,583,5,0.42
345452,510,583,0,-5.1
345453,510,583,7,-7.13
345454,510,583,6,-4.27
345456,510,583,10,-0.23
345457,510,583,12,9.13
345458,510,583,11,0.67
345459,510,583,25,2.35
345460,510,583,24,0.15
345461,510,583,27,1.53
345463,510,583,32,-6.34
345464,510,583,29,-1.88
345467,510,583,17,1.06
345468,510,583,16,-1.99
345471,510,583,23,-0.46
345472,510,583,20,-6.47
345476,510,583,22,-5.11
345477,510,583,8,-3.55
345480,510,583,19,1.07
345482,510,583,26,-2.32
345483,510,583,36,-1.88
345488,510,583,38,-0.56
345489,510,583,43,1.72
345490,510,583,42,-6.88
345491,510,583,21,-3.58
345493,510,583,34,-0.25
345495,510,583,35,-2.24
345497,510,583,30,-3.3
345498,510,583,37,-5.47
345499,510,583,33,0.63
345500,510,583,9,-9.08
345503,479,283,26,0.55
345505,479,283,19,-0.26
345506,479,283,8,2.94
345509,479,283,22,-0.77
345510,479,283,43,0.11
345511,479,283,42,-0.41
345513,479,283,38,2.14
345516,479,283,36,-3.71
345518,479,283,34,-2.88
345520,479,283,21,0.26
345522,479,283,9,2.29
345524,479,283,37,2.93
345525,479,283,33,3.38
345527,479,283,30,2
345528,479,283,28,1.43
345529,479,283,35,-0.85
345532,479,283,15,0.06
345533,479,283,14,2.37
345536,479,283,13,-0.19
345538,479,283,12,3.71
345539,479,283,11,1.17
345541,479,283,10,0.89
345542,479,283,6,0.28
345543,479,283,5,-0.45
345544,479,283,0,0.5
345547,479,283,32,7.08
345548,479,283,29,-0.51
345549,479,283,27,1.07
345551,479,283,25,-8.6
345552,479,283,24,-8.8
345555,479,283,23,0.79
345556,479,283,20,1.11
345559,479,283,17,-0.23
345560,479,283,16,3.7
346219,600,628,15,-1.42
346220,600,628,14,-9.44
346223,600,628,13,-4.11
346225,600,628,12,-10.86
346226,600,628,11,-8.62
346228,600,628,10,-2.72
346229,600,628,7,-0.66
346230,600,628,6,-3.88
346231,600,628,5,-5.82
346232,600,628,0,-3.31
346235,600,628,32,-4.56
346236,600,628,29,-5.74
346237,600,628,27,-12.49
346239,600,628,25,-9.77
346240,600,628,24,-3.67
346243,600,628,23,1.16
346244,600,628,20,-5.56
346247,600,628,17,-7.08
346248,600,628,16,-3.76
346250,600,628,26,-8.94
346251,600,628,19,-3.21
346252,600,628,8,-2.87
346255,600,628,22,-6.27
346256,600,628,43,-10.22
346257,600,628,42,-5.4
346259,600,628,38,-1.15
346262,600,628,36,0.49
346264,600,628,34,0.72
346266,600,628,21,-14.27
346268,600,628,9,-3.3
346270,600,628,37,-12.39
346271,600,628,33,-4.16
346273,600,628,30,-15.56
346274,600,628,28,-10.48
346275,600,628,35,-14.64
346338,167,583,14,-0.52
346339,167,583,15,0.04
346343,167,583,13,-1.23
346344,167,583,11,1.45
346345,167,583,12,-6.2
346346,167,583,10,-3.58
346348,167,583,6,-6.84
346349,167,583,7,-3.72
346350,167,583,0,0.27
346351,167,583,5,2.58
346354,167,583,29,-0.15
346355,167,583,32,0.43
346357,167,583,27,-2.3
346358,167,583,24,-0.73
346359,167,583,25,-1.53
346362,167,583,20,-3.66
346363,167,583,23,-2.51
346366,167,583,16,3.78
346367,167,583,17,-2.49
346368,167,583,26,-0.74
346370,167,583,19,-4.81
346373,167,583,8,1
346374,167,583,22,-9.07
346376,167,583,42,-4.43
346377,167,583,43,-3.13
346378,167,583,38,4.94
346383,167,583,36,-6.74
346385,167,583,34,-6.49
346387,167,583,21,-8.68
346389,167,583,9,-3.37
346390,167,583,33,0.51
346391,167,583,37,-7.23
346392,167,583,30,-5.3
346394,167,583,35,-0.61
346575,112,583,30,1.5
346577,112,583,35,5.25
346579,112,583,9,2.16
346580,112,583,33,1
346581,112,583,37,-0.81
346583,112,583,34,2.27
346585,112,583,21,4.81
346589,112,583,36,0.08
346590,112,583,42,-1.17
346591,112,583,43,1.63
346592,112,583,38,2.51
346595,112,583,8,1.4
346596,112,583,22,0.99
346598,112,583,26,-0.57
346600,112,583,19,2.52
346604,112,583,16,1.33
346605,112,583,17,1.11
346608,112,583,20,5.74
346609,112,583,23,-3.28
346611,112,583,27,-0.45
346612,112,583,24,4.86
346613,112,583,25,2.57
346616,112,583,29,0.39
346617,112,583,32,-2.37
346618,112,583,6,-3.96
346619,112,583,7,-0.47
346620,112,583,0,1.49
346621,112,583,5,-1.51
346622,112,583,11,2.89
346623,112,583,12,-1.57
346624,112,583,10,-2.1
346629,112,583,13,0.85
346632,112,583,14,2.6
346633,112,583,15,5.33
346634,602,583,35,-1.36
346635,602,583,30,-5.13
346637,602,583,33,-5.92
346638,602,583,37,-4.37
346640,602,583,9,-7.46
346642,602,583,21,-7.03
346644,602,583,34,-3.44
346646,602,583,36,-1.35
346649,602,583,38,-0.25
346651,602,583,42,-8.56
346652,602,583,43,-0.8
346653,602,583,22,-6.26
346656,602,583,8,-5.71
346657,602,583,19,-0.05
346659,602,583,26,-3.52
346661,602,583,16,-8.15
346662,602,583,17,6.94
346665,602,583,20,-4.23
346666,602,583,23,-2.01
346669,602,583,24,-4.23
346670,602,583,25,0.69
346672,602,583,27,-2.07
346673,602,583,29,-5.32
346674,602,583,32,-1.07
346677,602,583,0,-6.68
346678,602,583,5,-1.64
346679,602,583,6,-7.09
346680,602,583,7,-4.75
346681,602,583,10,-13.92
346683,602,583,11,-1.54
346684,602,583,12,-2.43
346686,602,583,13,2.7
346689,602,583,14,-3.28
346690,602,583,15,-6.98
346694,314,583,8,-6.03
346695,314,583,22,-6.58
346697,314,583,26,-4.26
346699,314,583,19,-2.28
346704,314,583,36,-2.02
346705,314,583,42,-10.22
346706,314,583,43,-0.48
346707,314,583,38,0.5
346710,314,583,34,0.7
346712,314,583,21,-5.29
346713,314,583,30,-5.09
346715,314,583,35,2.73
346717,314,583,9,-9.42
346718,314,583,33,-3.64
346719,314,583,37,-5.57
346723,314,583,13,-2.95
346726,314,583,14,-6.77
346727,314,583,15,-5.28
346728,314,583,6,-9.07
346729,314,583,7,0.61
346730,314,583,0,-6.31
346731,314,583,5,-4.75
346732,314,583,11,-3.92
346733,314,583,12,-0.94
346734,314,583,10,-4.29
346737,314,583,27,-1.65
346738,314,583,24,-2.41
346739,314,583,25,-0.55
346742,314,583,29,4.6
346743,314,583,32,-14.11
346746,314,583,16,-5.2
346747,314,583,17,4.05
346750,314,583,20,-5.39
346751,314,583,23,-3.82
347526,358,583,12,-3.71
347527,358,583,11,0.46
347529,358,583,10,-1.12
347530,358,583,7,0.68
347531,358,583,6,-7.15
347532,358,583,5,-10.35
347533,358,583,0,-9.02
347536,358,583,15,1.89
347537,358,583,14,-4.44
347540,358,583,13,-1.24
347544,358,583,23,-2.66
347545,358,583,20,-11.44
347548,358,583,17,-7.46
347549,358,583,16,2.81
347552,358,583,32,-2.89
347553,358,583,29,1.87
347554,358,583,27,-2.4
347556,358,583,25,-1.62
347557,358,583,24,-1.98
347558,358,583,43,-1.86
347559,358,583,42,-0.95
347561,358,583,38,0.1
347564,358,583,36,-2.55
347567,358,583,26,-5.91
347569,358,583,19,-4.89
347570,358,583,8,-2.9
347573,358,583,22,-7.45
347574,358,583,9,-10.28
347576,358,583,37,-9.25
347577,358,583,33,-1.84
347579,358,583,30,-5.45
347580,358,583,35,-8.75
347581,358,583,34,-6.08
347583,358,583,21,-9.67
347760,358,218,35,-9.71
347761,358,218,28,-5.11
347762,358,218,30,-6.11
347764,358,218,33,-6.75
347765,358,218,37,-4.09
347767,358,218,9,4.8
347769,358,218,21,-2.82
347771,358,218,34,-6.2
347773,358,218,36,-3.57
347776,358,218,38,2.27
347778,358,218,42,1.18
347779,358,218,43,-2.47
347780,358,218,22,-6.81
347783,358,218,8,-2.54
347784,358,218,19,-4.98
347786,358,218,26,-6.19
347788,358,218,16,0.21
347789,358,218,17,2.94
347792,358,218,20,-6.96
347793,358,218,23,6.05
347796,358,218,24,-2.87
347797,358,218,25,-1.37
347799,358,218,27,-1.29
347800,358,218,29,-3.08
347801,358,218,32,2.67
347804,358,218,0,-8.59
347805,358,218,5,-6.8
347806,358,218,6,-2.15
347807,358,218,7,-1.85
347808,358,218,10,1.48
347810,358,218,11,0.92
347811,358,218,12,-4.63
347813,358,218,13,0.09
347816,358,218,14,-0.86
347817,358,218,15,-4.9
349170,401,218,24,9.65
349171,401,218,25,0.62
349173,401,218,27,0.77
349174,401,218,29,1.1
349175,401,218,32,0.11
349178,401,218,16,-4.05
349179,401,218,17,4.65
349182,401,218,20,0.53
349183,401,218,23,2.17
349187,401,218,13,-0.37
349190,401,218,14,0.55
349191,401,218,15,3.24
349194,401,218,0,0.89
349195,401,218,5,1.05
349196,401,218,6,-0.57
349197,401,218,7,-2.95
349198,401,218,10,0.15
349200,401,218,11,-0.1
349201,401,218,12,2.39
349203,401,218,21,1.74
349205,401,218,34,0.68
349206,401,218,35,-3.32
349207,401,218,28,-0.69
349208,401,218,30,-2.07
349210,401,218,33,1.58
349211,401,218,37,0.91
349213,401,218,9,-1.34
349214,401,218,22,0.97
349217,401,218,8,0.6
349218,401,218,19,2.63
349220,401,218,26,-1.2
349223,401,218,36,-0.11
349226,401,218,38,-1.17
349228,401,218,42,-2.14
349229,401,218,43,2.46
349704,89,631,32,-1.16
349705,510,218,30,-4.61
349707,510,218,35,-3.25
349708,510,218,28,0.62
349710,510,218,9,8.96
349711,510,218,33,1.08
349712,510,218,37,-4.31
349714,510,218,34,-0.41
349716,510,218,21,-3.73
349720,510,218,36,0.03
349721,510,218,42,-5.7
349722,510,218,43,0.8
349723,510,218,38,-0.55
349726,510,218,8,-1.75
349727,510,218,22,-5.31
349729,510,218,26,2.51
349731,510,218,19,0.46
349735,510,218,16,-3.41
349736,510,218,17,1.2
349739,510,218,20,-6.03
349740,510,218,23,1.43
349742,510,218,27,3.66
349743,510,218,24,-0.15
349744,510,218,25,1.02
349747,510,218,29,-3.75
349748,510,218,32,-6.04
349749,510,218,6,-7.18
349750,510,218,7,8.12
349751,510,218,0,-4.28
349752,510,218,5,6.84
349753,510,218,11,0.24
349754,510,218,12,1.57
349755,510,218,10,3.55
349760,510,218,13,-3.05
349763,510,218,14,-2.76
349764,510,218,15,4.56
349944,73,218,10,-0.69
349946,73,218,11,2.59
349947,73,218,12,-2.72
349948,73,218,0,-1.34
349949,73,218,5,-5.27
349950,73,218,6,-0.47
349951,73,218,7,0.93
349952,73,218,14,0.73
349953,73,218,15,-5
349957,73,218,13,-6.31
349960,73,218,20,-1.18
349961,73,218,23,8.45
349964,73,218,16,-8.73
349965,73,218,17,7.51
349968,73,218,29,-5.68
349969,73,218,32,-0.72
349972,73,218,24,2.5
349973,73,218,25,0.3
349975,73,218,27,0.98
349976,73,218,38,-3.75
349978,73,218,42,2.96
349979,73,218,43,-2.92
349981,73,218,36,-2.85
349984,73,218,19,-6.96
349986,73,218,26,-10.14
349988,73,218,22,1.37
349991,73,218,8,-8.73
349992,73,218,33,-3.22
349993,73,218,37,0.91
349995,73,218,9,7.03
349996,73,218,35,-9.65
349997,73,218,28,-5.89
349998,73,218,30,-7.52
350001,73,218,21,-4.85
350003,73,218,34,-5.05
350182,479,631,32,-0.94
350361,167,283,43,-3
350362,167,283,42,4.91
350364,167,283,38,2.04
350367,167,283,36,-7.76
350370,167,283,26,-8.89
350372,167,283,19,-8.91
350373,167,283,8,8.44
350376,167,283,22,1.12
350377,167,283,9,6.91
350379,167,283,37,-5.95
350380,167,283,33,1.92
350382,167,283,30,-5.7
350383,167,283,28,-0.78
350384,167,283,35,-10.11
350385,167,283,34,-5.98
350387,167,283,21,10.32
350389,167,283,12,-5.62
350390,167,283,11,4.85
350392,167,283,10,1.78
350393,167,283,7,1.8
350394,167,283,6,4.74
350395,167,283,5,-12.48
350396,167,283,0,1.8
350399,167,283,15,5.72
350400,167,283,14,0.29
350403,167,283,13,2.07
350407,167,283,23,19.6
350408,167,283,20,3.19
350411,167,283,17,-2.41
350412,167,283,16,5.4
350415,167,283,29,-1.57
350416,167,283,27,-2.1
350418,167,283,25,0.69
350419,167,283,24,-6.34
350422,167,637,17,-6.52
350423,167,637,16,2.28
350426,167,637,23,1.59
350427,167,637,20,1.92
350428,167,637,27,-1.71
350430,167,637,25,-0.32
350431,167,637,24,-0.42
350434,167,637,32,10.45
350435,167,637,29,2.29
350436,167,637,7,0.64
350437,167,637,6,3.02
350438,167,637,5,-3.34
350439,167,637,0,0.95
350440,167,637,12,2.42
350441,167,637,11,4.22
350443,167,637,10,4.82
350446,167,637,13,0.64
350450,167,637,15,3.49
350451,167,637,14,2.69
350453,167,637,30,-0.99
350454,167,637,28,-5.09
350455,167,637,35,5.48
350456,167,637,9,-2.98
350458,167,637,37,-1.23
350459,167,637,34,-4.48
350461,167,637,21,-7.69
350465,167,637,36,-8.29
350467,167,637,43,-2.93
350468,167,637,42,4.63
350470,167,637,38,3.1
350471,167,637,8,1.36
350474,167,637,22,-8.99
350476,167,637,26,-6.76
350478,167,637,19,2.84
350479,602,283,23,2.94
350480,602,283,20,-3.4
350483,602,283,17,0
350484,602,283,16,1.77
350487,602,283,32,11.97
350488,602,283,29,-5.66
350491,602,283,25,-0.93
350492,602,283,24,3.42
350493,602,283,27,-2.34
350496,602,283,10,2.37
350497,602,283,12,-2.03
350498,602,283,11,-1.92
350499,602,283,5,-3.77
350500,602,283,0,0.74
350501,602,283,7,-5.78
350502,602,283,6,-6.95
350503,602,283,15,-5.24
350504,602,283,14,4.85
350507,602,283,13,3.28
350511,602,283,37,-4.46
350512,602,283,33,-4.48
350513,602,283,9,3.51
350515,602,283,28,-2.4
350516,602,283,35,-2.76
350518,602,283,30,-5.42
350519,602,283,21,-6.45
350521,602,283,34,-3.78
350524,602,283,38,0.04
350525,602,283,43,-1.68
350526,602,283,42,-8.35
350527,602,283,36,-1.7
350532,602,283,19,-1.03
350534,602,283,26,-4.6
350536,602,283,22,-5.88
350537,602,283,8,-2.91
350719,112,283,17,-1.44
350720,112,283,16,6.4
350723,112,283,23,13.93
350724,112,283,20,5.14
350725,112,283,27,-0.41
350727,112,283,25,3.01
350728,112,283,24,2.65
350731,112,283,32,10.16
350732,112,283,29,2.36
350733,112,283,7,-0.87
350734,112,283,6,-2.07
350735,112,283,5,-2.67
350736,112,283,0,1.34
350737,112,283,12,0.92
350738,112,283,11,3.87
350740,112,283,10,0.98
350743,112,283,13,5.06
350747,112,283,15,5.81
350748,112,283,14,3
350750,112,283,30,1.59
350751,112,283,28,1.52
350752,112,283,35,4.56
350753,112,283,9,5.94
350755,112,283,37,-1.57
350756,112,283,33,2.53
350757,112,283,34,2.12
350759,112,283,21,4.78
350763,112,283,36,-0.34
350765,112,283,43,0.65
350766,112,283,42,3.69
350768,112,283,38,10.09
350769,112,283,8,1.23
350772,112,283,22,0.47
350774,112,283,26,-0.68
350776,112,283,19,0.6
350896,167,218,37,4.67
350897,167,218,33,1.07
350898,167,218,9,8.15
350900,167,218,28,-2.91
350901,167,218,35,-6.92
350903,167,218,30,-3.37
350904,167,218,21,1.19
350906,167,218,34,-6.57
350909,167,218,38,5.12
350910,167,218,43,-1.62
350911,167,218,42,8.66
350912,167,218,36,-6.32
350917,167,218,19,-4.45
350919,167,218,26,4.3
350921,167,218,22,2.12
350922,167,218,8,9.21
350924,167,218,23,22.63
350925,167,218,20,5.62
350928,167,218,17,0.57
350929,167,218,16,3.45
350932,167,218,32,11.66
350933,167,218,29,0.52
350936,167,218,25,-2.24
350937,167,218,24,9.24
350938,167,218,27,-0.46
350941,167,218,10,3.39
350942,167,218,12,3.43
350943,167,218,11,3.63
350944,167,218,5,-3.46
350945,167,218,0,5.56
350946,167,218,7,5.81
350947,167,218,6,3.48
350948,167,218,15,9.44
350949,167,218,14,1.67
350952,167,218,13,1.18
351074,602,218,12,-1.68
351075,602,218,11,-0.48
351077,602,218,10,7.04
351078,602,218,7,-1.77
351079,602,218,6,-6.18
351080,602,218,5,-1.92
351081,602,218,0,4.04
351084,602,218,15,2.1
351085,602,218,14,-2.08
351088,602,218,13,7.96
351092,602,218,23,2.25
351093,602,218,20,-1.2
351096,602,218,17,9.04
351097,602,218,16,1.84
351100,602,218,32,8.54
351101,602,218,29,-5.04
351102,602,218,27,-0.7
351104,602,218,25,-2.06
351105,602,218,24,-3.46
351106,602,218,43,-1.42
351107,602,218,42,-7.47
351109,602,218,38,1.59
351112,602,218,36,0.53
351115,602,218,26,-5.22
351117,602,218,19,0.54
351118,602,218,8,10.48
351121,602,218,22,-1.91
351122,602,218,9,1.17
351124,602,218,37,-1.72
351125,602,218,33,-5.68
351127,602,218,30,-5.87
351128,602,218,28,-2.32
351129,602,218,35,-3.78
351130,602,218,34,-2.38
351132,602,218,21,-6.71
351193,112,218,13,1.25
351197,112,218,15,15.32
351198,112,218,14,1.52
351201,112,218,5,-0.64
351202,112,218,0,1.86
351203,112,218,7,0.83
351204,112,218,6,-1.41
351206,112,218,10,0.14
351207,112,218,12,-1.18
351208,112,218,11,2.78
351209,112,218,25,1.2
351210,112,218,24,5.42
351211,112,218,27,1.6
351213,112,218,32,-1.17
351214,112,218,29,0.86
351217,112,218,17,4.6
351218,112,218,16,0.35
351221,112,218,23,-0.71
351222,112,218,20,6.22
351226,112,218,22,1.52
351227,112,218,8,1.19
351230,112,218,19,1.9
351232,112,218,26,0.25
351233,112,218,36,3.26
351238,112,218,38,1.97
351239,112,218,43,0.92
351240,112,218,42,0.3
351241,112,218,21,5.82
351243,112,218,34,2.36
351245,112,218,28,1.75
351246,112,218,35,3.98
351248,112,218,30,-0.11
351249,112,218,37,0.64
351250,112,218,33,1.34
351251,112,218,9,4.89
351255,314,283,13,2.81
351259,314,283,15,-6.74
351260,314,283,14,-1.45
351261,314,283,7,5.04
351262,314,283,6,0.48
351263,314,283,5,-5.96
